x y rho u v p
0.058674 -0.121938 1.400000 0.850000 0.000000 6.250000
0.770467 0.093515 1.400000 0.850000 0.000000 6.250000
0.807710 -0.089257 1.400000 0.850000 -0.000000 6.250000
0.772339 -0.093810 1.400000 0.850000 -0.000000 6.250000
0.925920 -0.085972 1.400000 0.850000 0.000000 6.250000
1.049207 0.008919 1.400000 0.850000 -0.000000 6.250000
1.048748 -0.009748 1.400000 0.850000 -0.000000 6.250000
1.049971 0.045819 1.400000 0.850000 0.000000 6.250000
0.234170 0.127808 1.400000 0.850000 -0.000000 6.250000
0.234310 -0.127949 1.400000 0.850000 0.000000 6.250000
0.086975 0.115255 1.400000 0.850000 -0.000000 6.250000
0.104457 0.121685 1.400000 0.850000 0.000000 6.250000
0.071044 0.108062 1.400000 0.850000 -0.000000 6.250000
0.983011 0.080299 1.400000 0.850000 -0.000000 6.250000
0.996593 0.079285 1.400000 0.850000 -0.000000 6.250000
1.026151 0.091030 1.400000 0.850000 0.000000 6.250000
0.972014 0.089005 1.400000 0.850000 -0.000000 6.250000
1.004325 -0.084478 1.400000 0.850000 0.000000 6.250000
0.051258 0.171690 1.400000 0.850000 -0.000000 6.250000
0.924778 0.097090 1.400000 0.850000 0.000000 6.250000
0.251718 0.129491 1.400000 0.850000 -0.000000 6.250000
0.252305 -0.129710 1.400000 0.850000 0.000000 6.250000
0.240868 0.144437 1.400000 0.850000 0.000000 6.250000
0.211504 0.125144 1.400000 0.850000 -0.000000 6.250000
0.211702 -0.125217 1.400000 0.850000 -0.000000 6.250000
1.064603 -0.037864 1.400000 0.850000 -0.000000 6.250000
0.847485 -0.084121 1.400000 0.850000 -0.000000 6.250000
0.962649 -0.097326 1.400000 0.850000 0.000000 6.250000
1.064766 -0.018997 1.400000 0.850000 -0.000000 6.250000
0.752918 -0.099562 1.400000 0.850000 0.000000 6.250000
0.750962 0.099339 1.400000 0.850000 -0.000000 6.250000
1.048771 0.065079 1.400000 0.850000 -0.000000 6.250000
0.267904 0.130569 1.400000 0.850000 -0.000000 6.250000
0.269150 -0.130437 1.400000 0.850000 -0.000000 6.250000
0.258138 0.146175 1.400000 0.850000 0.000000 6.250000
0.259547 -0.146601 1.400000 0.850000 -0.000000 6.250000
0.241212 -0.145274 1.400000 0.850000 -0.000000 6.250000
0.222866 0.143678 1.400000 0.850000 -0.000000 6.250000
0.248893 -0.162977 1.400000 0.850000 -0.000000 6.250000
0.222590 -0.143256 1.400000 0.850000 -0.000000 6.250000
1.046112 -0.067454 1.400000 0.850000 0.000000 6.250000
0.014401 -0.154137 1.400000 0.850000 -0.000000 6.250000
1.066230 0.036733 1.400000 0.850000 -0.000000 6.250000
0.895792 -0.093249 1.400000 0.850000 0.000000 6.250000
0.876461 -0.095757 1.400000 0.850000 0.000000 6.250000
0.910190 -0.085693 1.400000 0.850000 0.000000 6.250000
0.906469 0.104346 1.400000 0.850000 -0.000000 6.250000
0.941045 0.088282 1.400000 0.850000 0.000000 6.250000
0.729950 0.100942 1.400000 0.850000 0.000000 6.250000
0.732218 -0.101545 1.400000 0.850000 0.000000 6.250000
0.837683 0.088048 1.400000 0.850000 0.000000 6.250000
0.858004 -0.098532 1.400000 0.850000 0.000000 6.250000
0.870362 -0.113383 1.400000 0.850000 0.000000 6.250000
0.839397 -0.099590 1.400000 0.850000 0.000000 6.250000
0.821917 -0.095668 1.400000 0.850000 0.000000 6.250000
0.850106 -0.116337 1.400000 0.850000 0.000000 6.250000
0.283449 0.130921 1.400000 0.850000 -0.000000 6.250000
0.285463 -0.129999 1.400000 0.850000 0.000000 6.250000
0.275187 0.146996 1.400000 0.850000 -0.000000 6.250000
0.277647 -0.146854 1.400000 0.850000 0.000000 6.250000
0.826131 -0.116949 1.400000 0.850000 -0.000000 6.250000
0.988514 0.093979 1.400000 0.850000 -0.000000 6.250000
1.006849 0.093898 1.400000 0.850000 -0.000000 6.250000
0.997527 0.111595 1.400000 0.850000 0.000000 6.250000
1.065565 0.017982 1.400000 0.850000 0.000000 6.250000
0.268031 -0.164170 1.400000 0.850000 0.000000 6.250000
0.072414 0.144492 1.400000 0.850000 -0.000000 6.250000
0.265692 0.163813 1.400000 0.850000 -0.000000 6.250000
0.247167 0.161535 1.400000 0.850000 0.000000 6.250000
0.257251 -0.181267 1.400000 0.850000 0.000000 6.250000
0.229570 -0.160969 1.400000 0.850000 0.000000 6.250000
0.914189 -0.102965 1.400000 0.850000 0.000000 6.250000
0.230787 0.157735 1.400000 0.850000 -0.000000 6.250000
0.254130 0.181060 1.400000 0.850000 0.000000 6.250000
0.166063 0.119991 1.400000 0.850000 -0.000000 6.250000
0.034910 0.174905 1.400000 0.850000 -0.000000 6.250000
0.166057 -0.124494 1.400000 0.850000 0.000000 6.250000
1.080855 -0.028097 1.400000 0.850000 -0.000000 6.250000
1.065001 -0.000474 1.400000 0.850000 0.000000 6.250000
0.888397 -0.109215 1.400000 0.850000 -0.000000 6.250000
1.066463 0.056382 1.400000 0.850000 -0.000000 6.250000
0.986437 -0.102098 1.400000 0.850000 0.000000 6.250000
0.874425 0.092958 1.400000 0.850000 0.000000 6.250000
0.089024 0.133974 1.400000 0.850000 0.000000 6.250000
0.108094 0.141778 1.400000 0.850000 -0.000000 6.250000
0.089898 0.154469 1.400000 0.850000 -0.000000 6.250000
0.124635 0.127062 1.400000 0.850000 -0.000000 6.250000
0.080769 -0.113692 1.400000 0.850000 -0.000000 6.250000
0.100006 -0.121675 1.400000 0.850000 -0.000000 6.250000
0.300633 -0.127955 1.400000 0.850000 0.000000 6.250000
0.298174 0.130766 1.400000 0.850000 -0.000000 6.250000
0.291439 0.146333 1.400000 0.850000 0.000000 6.250000
0.957165 0.098086 1.400000 0.850000 0.000000 6.250000
0.080811 -0.135418 1.400000 0.850000 -0.000000 6.250000
0.295787 -0.145274 1.400000 0.850000 0.000000 6.250000
0.284312 0.163919 1.400000 0.850000 -0.000000 6.250000
0.287856 -0.164433 1.400000 0.850000 -0.000000 6.250000
0.937986 -0.102911 1.400000 0.850000 0.000000 6.250000
0.274971 0.183012 1.400000 0.850000 0.000000 6.250000
1.064256 -0.057552 1.400000 0.850000 0.000000 6.250000
1.045985 0.085558 1.400000 0.850000 0.000000 6.250000
0.276953 -0.182744 1.400000 0.850000 0.000000 6.250000
0.237715 -0.179451 1.400000 0.850000 0.000000 6.250000
0.265688 -0.199951 1.400000 0.850000 -0.000000 6.250000
0.263430 0.203008 1.400000 0.850000 0.000000 6.250000
0.233044 0.175830 1.400000 0.850000 0.000000 6.250000
0.312552 0.131645 1.400000 0.850000 0.000000 6.250000
0.312447 -0.124735 1.400000 0.850000 0.000000 6.250000
0.709173 0.106345 1.400000 0.850000 0.000000 6.250000
0.712360 -0.107969 1.400000 0.850000 0.000000 6.250000
0.122038 -0.126478 1.400000 0.850000 -0.000000 6.250000
0.144579 -0.126222 1.400000 0.850000 0.000000 6.250000
1.080731 -0.009626 1.400000 0.850000 -0.000000 6.250000
0.070490 0.164797 1.400000 0.850000 -0.000000 6.250000
0.295906 0.182156 1.400000 0.850000 -0.000000 6.250000
1.096473 -0.018414 1.400000 0.850000 -0.000000 6.250000
1.081272 -0.047206 1.400000 0.850000 0.000000 6.250000
0.286204 0.203985 1.400000 0.850000 0.000000 6.250000
0.240207 0.199067 1.400000 0.850000 0.000000 6.250000
0.304865 0.144138 1.400000 0.850000 0.000000 6.250000
0.311016 -0.162779 1.400000 0.850000 -0.000000 6.250000
0.302550 0.160958 1.400000 0.850000 -0.000000 6.250000
0.186721 0.123349 1.400000 0.850000 -0.000000 6.250000
0.297629 -0.184604 1.400000 0.850000 0.000000 6.250000
0.312043 -0.139379 1.400000 0.850000 0.000000 6.250000
0.187392 -0.124945 1.400000 0.850000 0.000000 6.250000
0.285210 -0.201977 1.400000 0.850000 0.000000 6.250000
0.246212 -0.198261 1.400000 0.850000 -0.000000 6.250000
0.319589 0.150697 1.400000 0.850000 0.000000 6.250000
1.082013 0.026892 1.400000 0.850000 0.000000 6.250000
0.327180 0.132022 1.400000 0.850000 0.000000 6.250000
0.324227 -0.128600 1.400000 0.850000 0.000000 6.250000
1.065737 0.077512 1.400000 0.850000 0.000000 6.250000
0.692896 -0.110941 1.400000 0.850000 -0.000000 6.250000
0.689234 0.107546 1.400000 0.850000 0.000000 6.250000
1.081035 0.008563 1.400000 0.850000 0.000000 6.250000
1.096707 0.017094 1.400000 0.850000 0.000000 6.250000
1.096301 -0.000464 1.400000 0.850000 -0.000000 6.250000
1.111665 -0.009043 1.400000 0.850000 -0.000000 6.250000
1.111285 0.008610 1.400000 0.850000 -0.000000 6.250000
1.110558 0.024113 1.400000 0.850000 -0.000000 6.250000
1.127034 0.000515 1.400000 0.850000 -0.000000 6.250000
1.126906 -0.017908 1.400000 0.850000 -0.000000 6.250000
1.125566 0.019505 1.400000 0.850000 -0.000000 6.250000
1.112047 -0.026674 1.400000 0.850000 -0.000000 6.250000
1.099208 0.034967 1.400000 0.850000 -0.000000 6.250000
0.858272 0.108153 1.400000 0.850000 0.000000 6.250000
0.699979 0.125704 1.400000 0.850000 0.000000 6.250000
0.706106 -0.128444 1.400000 0.850000 0.000000 6.250000
0.974917 0.109645 1.400000 0.850000 -0.000000 6.250000
1.120173 0.040541 1.400000 0.850000 -0.000000 6.250000
1.141214 0.032158 1.400000 0.850000 0.000000 6.250000
1.143275 0.011235 1.400000 0.850000 -0.000000 6.250000
0.341793 0.131913 1.400000 0.850000 -0.000000 6.250000
1.018885 0.110902 1.400000 0.850000 0.000000 6.250000
1.125771 -0.033663 1.400000 0.850000 -0.000000 6.250000
1.143589 -0.009298 1.400000 0.850000 -0.000000 6.250000
0.885262 0.108961 1.400000 0.850000 -0.000000 6.250000
0.339765 -0.131478 1.400000 0.850000 -0.000000 6.250000
1.097263 -0.036757 1.400000 0.850000 0.000000 6.250000
0.671120 0.103718 1.400000 0.850000 -0.000000 6.250000
0.334562 0.145131 1.400000 0.850000 -0.000000 6.250000
1.083491 0.046192 1.400000 0.850000 0.000000 6.250000
0.671202 -0.110790 1.400000 0.850000 -0.000000 6.250000
0.042989 0.190634 1.400000 0.850000 0.000000 6.250000
0.941455 0.107175 1.400000 0.850000 0.000000 6.250000
0.110511 0.164164 1.400000 0.850000 -0.000000 6.250000
0.130064 0.148932 1.400000 0.850000 0.000000 6.250000
0.864528 -0.132748 1.400000 0.850000 -0.000000 6.250000
0.884960 -0.127397 1.400000 0.850000 -0.000000 6.250000
0.842479 -0.136461 1.400000 0.850000 0.000000 6.250000
0.902855 -0.119059 1.400000 0.850000 -0.000000 6.250000
0.900257 -0.106164 1.400000 0.850000 -0.000000 6.250000
0.902992 -0.140990 1.400000 0.850000 -0.000000 6.250000
0.356857 0.132913 1.400000 0.850000 0.000000 6.250000
0.065130 0.187805 1.400000 0.850000 -0.000000 6.250000
0.356766 -0.132499 1.400000 0.850000 -0.000000 6.250000
1.063790 -0.078584 1.400000 0.850000 0.000000 6.250000
0.727038 -0.123961 1.400000 0.850000 0.000000 6.250000
0.684660 -0.131069 1.400000 0.850000 0.000000 6.250000
1.114202 -0.044467 1.400000 0.850000 0.000000 6.250000
0.348005 0.148319 1.400000 0.850000 -0.000000 6.250000
1.007857 -0.108474 1.400000 0.850000 -0.000000 6.250000
0.953800 -0.120847 1.400000 0.850000 0.000000 6.250000
0.722536 0.122748 1.400000 0.850000 0.000000 6.250000
0.674227 0.125627 1.400000 0.850000 0.000000 6.250000
0.924387 0.117790 1.400000 0.850000 0.000000 6.250000
0.328065 -0.146654 1.400000 0.850000 -0.000000 6.250000
0.346748 -0.149595 1.400000 0.850000 -0.000000 6.250000
0.336289 0.162351 1.400000 0.850000 0.000000 6.250000
0.334436 -0.167803 1.400000 0.850000 -0.000000 6.250000
1.040948 0.107488 1.400000 0.850000 -0.000000 6.250000
0.372697 0.133497 1.400000 0.850000 0.000000 6.250000
0.373897 -0.131609 1.400000 0.850000 -0.000000 6.250000
0.654468 0.111822 1.400000 0.850000 0.000000 6.250000
0.364265 0.150210 1.400000 0.850000 0.000000 6.250000
1.026767 -0.075931 1.400000 0.850000 -0.000000 6.250000
1.043710 -0.090096 1.400000 0.850000 0.000000 6.250000
0.649559 -0.115576 1.400000 0.850000 -0.000000 6.250000
0.365997 -0.149960 1.400000 0.850000 -0.000000 6.250000
0.990415 -0.125335 1.400000 0.850000 0.000000 6.250000
1.024314 -0.095714 1.400000 0.850000 0.000000 6.250000
0.354345 0.166954 1.400000 0.850000 0.000000 6.250000
0.355215 -0.168888 1.400000 0.850000 -0.000000 6.250000
1.098699 -0.055993 1.400000 0.850000 0.000000 6.250000
1.081889 -0.067389 1.400000 0.850000 0.000000 6.250000
0.134112 -0.150732 1.400000 0.850000 -0.000000 6.250000
0.388691 0.133456 1.400000 0.850000 -0.000000 6.250000
0.344180 -0.187621 1.400000 0.850000 -0.000000 6.250000
0.387742 -0.128250 1.400000 0.850000 0.000000 6.250000
0.627338 -0.115997 1.400000 0.850000 0.000000 6.250000
0.634414 0.115781 1.400000 0.850000 -0.000000 6.250000
0.806384 -0.104849 1.400000 0.850000 0.000000 6.250000
0.381035 0.150604 1.400000 0.850000 0.000000 6.250000
1.160413 0.023344 1.400000 0.850000 -0.000000 6.250000
1.161926 0.001263 1.400000 0.850000 -0.000000 6.250000
1.158199 0.044977 1.400000 0.850000 0.000000 6.250000
1.139807 0.053533 1.400000 0.850000 0.000000 6.250000
0.784721 0.109556 1.400000 0.850000 0.000000 6.250000
0.056253 -0.151032 1.400000 0.850000 -0.000000 6.250000
0.926649 -0.127457 1.400000 0.850000 0.000000 6.250000
0.880941 -0.148807 1.400000 0.850000 -0.000000 6.250000
0.372733 0.168534 1.400000 0.850000 0.000000 6.250000
0.387266 -0.147434 1.400000 0.850000 0.000000 6.250000
1.102505 0.055216 1.400000 0.850000 -0.000000 6.250000
1.084711 0.067258 1.400000 0.850000 0.000000 6.250000
0.404545 0.133205 1.400000 0.850000 -0.000000 6.250000
0.767385 -0.114396 1.400000 0.850000 0.000000 6.250000
0.764866 0.114412 1.400000 0.850000 0.000000 6.250000
0.105302 -0.144031 1.400000 0.850000 0.000000 6.250000
0.611985 0.116237 1.400000 0.850000 0.000000 6.250000
0.649374 0.132298 1.400000 0.850000 0.000000 6.250000
0.362746 0.187481 1.400000 0.850000 0.000000 6.250000
0.401496 -0.131684 1.400000 0.850000 0.000000 6.250000
0.986833 0.130278 1.400000 0.850000 -0.000000 6.250000
1.063425 0.100612 1.400000 0.850000 0.000000 6.250000
0.626709 0.135619 1.400000 0.850000 0.000000 6.250000
0.397103 0.149845 1.400000 0.850000 -0.000000 6.250000
0.997757 0.150053 1.400000 0.850000 0.000000 6.250000
0.976206 0.149548 1.400000 0.850000 -0.000000 6.250000
1.020249 0.151417 1.400000 0.850000 0.000000 6.250000
0.966313 0.169580 1.400000 0.850000 -0.000000 6.250000
0.996899 -0.148138 1.400000 0.850000 0.000000 6.250000
0.976076 -0.151592 1.400000 0.850000 -0.000000 6.250000
1.020764 -0.152209 1.400000 0.850000 -0.000000 6.250000
0.966140 -0.171211 1.400000 0.850000 0.000000 6.250000
0.420493 0.133135 1.400000 0.850000 0.000000 6.250000
0.363802 -0.188656 1.400000 0.850000 0.000000 6.250000
1.009012 0.130814 1.400000 0.850000 0.000000 6.250000
1.082787 -0.088949 1.400000 0.850000 0.000000 6.250000
0.418698 -0.132850 1.400000 0.850000 0.000000 6.250000
0.390792 0.167652 1.400000 0.850000 -0.000000 6.250000
1.026543 0.170569 1.400000 0.850000 0.000000 6.250000
1.025353 -0.171366 1.400000 0.850000 0.000000 6.250000
0.319165 0.178187 1.400000 0.850000 -0.000000 6.250000
0.375767 -0.169454 1.400000 0.850000 0.000000 6.250000
1.063875 -0.100661 1.400000 0.850000 -0.000000 6.250000
0.606782 -0.121383 1.400000 0.850000 0.000000 6.250000
1.100444 -0.076566 1.400000 0.850000 0.000000 6.250000
0.383347 0.187882 1.400000 0.850000 0.000000 6.250000
1.117065 -0.063983 1.400000 0.850000 0.000000 6.250000
1.119399 -0.084803 1.400000 0.850000 0.000000 6.250000
1.134332 -0.050035 1.400000 0.850000 0.000000 6.250000
0.956733 0.114423 1.400000 0.850000 -0.000000 6.250000
0.858621 -0.153884 1.400000 0.850000 0.000000 6.250000
1.027762 -0.113497 1.400000 0.850000 0.000000 6.250000
0.373026 0.209386 1.400000 0.850000 0.000000 6.250000
0.342162 0.184403 1.400000 0.850000 -0.000000 6.250000
0.453420 0.132629 1.400000 0.850000 0.000000 6.250000
0.436813 0.133038 1.400000 0.850000 0.000000 6.250000
0.435877 -0.132647 1.400000 0.850000 0.000000 6.250000
0.591077 0.121631 1.400000 0.850000 0.000000 6.250000
0.412538 0.149774 1.400000 0.850000 -0.000000 6.250000
0.428650 0.150529 1.400000 0.850000 -0.000000 6.250000
0.470126 0.131919 1.400000 0.850000 0.000000 6.250000
0.588433 -0.124056 1.400000 0.850000 -0.000000 6.250000
0.572312 0.124367 1.400000 0.850000 0.000000 6.250000
0.427393 -0.150641 1.400000 0.850000 -0.000000 6.250000
0.408433 -0.150555 1.400000 0.850000 0.000000 6.250000
0.452544 -0.132034 1.400000 0.850000 -0.000000 6.250000
0.486858 0.130976 1.400000 0.850000 0.000000 6.250000
1.013865 -0.130214 1.400000 0.850000 -0.000000 6.250000
0.171826 0.139156 1.400000 0.850000 0.000000 6.250000
0.148417 0.131211 1.400000 0.850000 0.000000 6.250000
0.195009 0.142686 1.400000 0.850000 0.000000 6.250000
0.154319 0.155878 1.400000 0.850000 0.000000 6.250000
0.152889 0.116517 1.400000 0.850000 -0.000000 6.250000
0.180186 0.161452 1.400000 0.850000 0.000000 6.250000
0.445557 0.150614 1.400000 0.850000 0.000000 6.250000
0.209822 0.143680 1.400000 0.850000 0.000000 6.250000
0.209660 0.163046 1.400000 0.850000 0.000000 6.250000
0.554438 0.126089 1.400000 0.850000 0.000000 6.250000
0.032961 -0.156888 1.400000 0.850000 -0.000000 6.250000
0.175042 -0.142154 1.400000 0.850000 0.000000 6.250000
0.155947 -0.140307 1.400000 0.850000 0.000000 6.250000
0.196249 -0.142532 1.400000 0.850000 0.000000 6.250000
1.141352 -0.029402 1.400000 0.850000 0.000000 6.250000
0.787274 -0.109986 1.400000 0.850000 0.000000 6.250000
0.159968 -0.157644 1.400000 0.850000 0.000000 6.250000
0.184631 -0.162697 1.400000 0.850000 0.000000 6.250000
0.503585 0.129848 1.400000 0.850000 -0.000000 6.250000
0.584509 0.141162 1.400000 0.850000 -0.000000 6.250000
0.209853 -0.142217 1.400000 0.850000 -0.000000 6.250000
0.208827 -0.157713 1.400000 0.850000 0.000000 6.250000
0.570849 -0.125928 1.400000 0.850000 -0.000000 6.250000
0.520313 0.128622 1.400000 0.850000 0.000000 6.250000
0.972912 -0.115783 1.400000 0.850000 -0.000000 6.250000
0.537181 0.127397 1.400000 0.850000 0.000000 6.250000
1.102758 -0.098746 1.400000 0.850000 -0.000000 6.250000
0.903027 0.126343 1.400000 0.850000 -0.000000 6.250000
0.462579 0.150105 1.400000 0.850000 -0.000000 6.250000
0.469011 -0.131612 1.400000 0.850000 -0.000000 6.250000
0.600239 -0.141206 1.400000 0.850000 0.000000 6.250000
0.581894 -0.142971 1.400000 0.850000 -0.000000 6.250000
0.565418 0.143007 1.400000 0.850000 0.000000 6.250000
0.553576 -0.127476 1.400000 0.850000 0.000000 6.250000
0.351044 0.207388 1.400000 0.850000 -0.000000 6.250000
0.395383 0.209242 1.400000 0.850000 -0.000000 6.250000
0.479569 0.149255 1.400000 0.850000 0.000000 6.250000
0.496553 0.148124 1.400000 0.850000 0.000000 6.250000
0.513440 0.146706 1.400000 0.850000 0.000000 6.250000
1.085166 0.090526 1.400000 0.850000 0.000000 6.250000
1.105078 0.078087 1.400000 0.850000 -0.000000 6.250000
0.405069 0.163968 1.400000 0.850000 -0.000000 6.250000
0.419406 0.167564 1.400000 0.850000 -0.000000 6.250000
0.437129 0.168663 1.400000 0.850000 -0.000000 6.250000
0.547395 0.144213 1.400000 0.850000 0.000000 6.250000
0.485655 -0.131236 1.400000 0.850000 0.000000 6.250000
0.444698 -0.149281 1.400000 0.850000 -0.000000 6.250000
0.536447 -0.128767 1.400000 0.850000 0.000000 6.250000
0.530236 0.145318 1.400000 0.850000 0.000000 6.250000
0.405577 0.184657 1.400000 0.850000 -0.000000 6.250000
0.564101 -0.144723 1.400000 0.850000 -0.000000 6.250000
0.460835 -0.148670 1.400000 0.850000 -0.000000 6.250000
0.502490 -0.130641 1.400000 0.850000 0.000000 6.250000
0.519423 -0.129816 1.400000 0.850000 -0.000000 6.250000
0.418198 -0.170230 1.400000 0.850000 0.000000 6.250000
0.437952 -0.167977 1.400000 0.850000 -0.000000 6.250000
0.454795 0.168335 1.400000 0.850000 0.000000 6.250000
0.604916 0.138399 1.400000 0.850000 0.000000 6.250000
0.576715 0.160325 1.400000 0.850000 -0.000000 6.250000
0.546468 -0.146219 1.400000 0.850000 0.000000 6.250000
0.477333 -0.148982 1.400000 0.850000 -0.000000 6.250000
0.472075 0.167479 1.400000 0.850000 0.000000 6.250000
0.489332 0.166496 1.400000 0.850000 -0.000000 6.250000
0.506708 0.164999 1.400000 0.850000 -0.000000 6.250000
0.557551 0.161299 1.400000 0.850000 -0.000000 6.250000
0.528982 -0.147362 1.400000 0.850000 -0.000000 6.250000
0.575013 -0.161728 1.400000 0.850000 -0.000000 6.250000
0.523483 0.162825 1.400000 0.850000 0.000000 6.250000
0.494446 -0.148779 1.400000 0.850000 0.000000 6.250000
0.453076 -0.163380 1.400000 0.850000 0.000000 6.250000
0.511663 -0.148196 1.400000 0.850000 -0.000000 6.250000
0.427559 0.187390 1.400000 0.850000 -0.000000 6.250000
0.539916 0.161604 1.400000 0.850000 0.000000 6.250000
0.592904 -0.159783 1.400000 0.850000 -0.000000 6.250000
0.620034 -0.139089 1.400000 0.850000 0.000000 6.250000
0.825302 0.112717 1.400000 0.850000 0.000000 6.250000
1.135264 -0.072390 1.400000 0.850000 0.000000 6.250000
1.124206 -0.106472 1.400000 0.850000 -0.000000 6.250000
0.446890 0.187146 1.400000 0.850000 -0.000000 6.250000
0.397086 -0.170211 1.400000 0.850000 0.000000 6.250000
0.430190 -0.189716 1.400000 0.850000 0.000000 6.250000
0.556891 -0.163598 1.400000 0.850000 -0.000000 6.250000
0.467848 -0.166371 1.400000 0.850000 0.000000 6.250000
0.499607 0.183970 1.400000 0.850000 0.000000 6.250000
0.518094 0.181319 1.400000 0.850000 0.000000 6.250000
0.744140 0.118821 1.400000 0.850000 -0.000000 6.250000
0.538778 -0.164962 1.400000 0.850000 0.000000 6.250000
0.438832 0.207466 1.400000 0.850000 0.000000 6.250000
